k1_x,k1_y,k1_p,k2_x,k2_y,k2_p,k3_x,k3_y,k3_p,k4_x,k4_y,k4_p,k5_x,k5_y,k5_p,k6_x,k6_y,k6_p,k7_x,k7_y,k7_p,k8_x,k8_y,k8_p,k9_x,k9_y,k9_p,k10_x,k10_y,k10_p,k11_x,k11_y,k11_p,k12_x,k12_y,k12_p,k13_x,k13_y,k13_p,k14_x,k14_y,k14_p,k15_x,k15_y,k15_p,k16_x,k16_y,k16_p,k17_x,k17_y,k17_p,Class
0.40513074,0.7807419,0.697455,0.38910314,0.74861795,0.79775083,0.39002898,0.746517,0.8693942,0.41587198,0.6724299,0.7439509,0.4239838,0.6659136,0.747546,0.5682076,0.64951646,0.6848626,0.5841609,0.6406187,0.6956234,0.30237836,0.6408404,0.37886518,0.30861872,0.6358105,0.65183026,0.15285856,0.5149475,0.5325491,0.15677905,0.4904765,0.43323362,0.7567749,0.42124963,0.5675752,0.7828752,0.39669856,0.6645215,0.5000283,0.20596173,0.8736533,0.5206812,0.09467975,0.8499525,0.627706,0.31562304,0.08848122,0.16487636,0.38550767,0.42775688,Bow
0.49167106,0.12669623,0.13663612,0.45980248,0.12307262,0.24100448,0.4594933,0.09336436,0.22706224,0.46682394,0.17619579,0.1819871,0.4677797,0.13023233,0.15623648,0.5490494,0.28709605,0.20046146,0.5436978,0.19584,0.10757831,0.58784664,0.4241955,0.15846165,0.51937765,0.19565393,0.05111641,0.5569158,0.4308499,0.05384296,0.4987762,0.20656513,0.06193757,0.6608186,0.527882,0.06170149,0.64113736,0.47206208,0.10716172,0.62291944,0.55219346,0.03418081,0.59476864,0.5367353,0.07831917,0.56247425,0.6098216,0.0502006,0.5386,0.5516536,0.0729015,Bow
0.31414583,0.00510331,0.7722089,0.28633195,0.02474584,0.8542531,0.28405094,0.02054974,0.84028,0.33724073,0.11545948,0.91844237,0.33160663,0.11134622,0.79600275,0.47370797,0.24008691,0.75346017,0.40200904,0.24635963,0.6724565,0.42543966,0.548882,0.21371597,0.4000698,0.5360159,0.7658246,0.34129807,0.8382908,0.24782988,0.32952827,0.7948364,0.6143398,0.78053284,0.48607302,0.7515203,0.7187803,0.46479914,0.76074463,0.72418624,0.9756109,0.8140398,0.6313049,0.8413298,0.6044704,0.2993305,0.86388516,0.36621153,0.27796316,0.83495253,0.35372236,Bow
0.39043215,0.09856077,0.7177073,0.38440028,0.11658084,0.8559149,0.38360825,0.11803469,0.9031557,0.43533385,0.16133937,0.6918102,0.4307878,0.16057494,0.8369912,0.51515645,0.22480512,0.8555095,0.5075868,0.23914869,0.7073732,0.46356887,0.4553564,0.5674317,0.46831036,0.44055128,0.71847415,0.3545395,0.6217801,0.73084104,0.36907995,0.6143822,0.61028004,0.7658683,0.5209962,0.8986132,0.74738854,0.51283693,0.8750776,0.6027644,0.8231457,0.86796415,0.58782506,0.8058816,0.8274374,0.33449215,0.6709169,0.30501923,0.328485,0.67479444,0.3675943,Bow
0.55027556,0.11459378,0.60275406,0.56860447,0.0998223,0.72577316,0.57215387,0.10422625,0.7463719,0.6119819,0.1188025,0.727253,0.61423784,0.12640044,0.817956,0.57090193,0.1915333,0.54647166,0.6044131,0.19879274,0.5595653,0.5863508,0.36855856,0.5138186,0.61352813,0.36476994,0.7018565,0.608802,0.4852662,0.40033162,0.6437126,0.49220952,0.6456201,0.41453478,0.43652296,0.53906053,0.44609088,0.44542193,0.6459888,0.42736596,0.61632055,0.43642214,0.44398907,0.6478138,0.4333708,0.4403163,0.8427292,0.34340197,0.4571225,0.8548764,0.7744753,Bridge
0.5000033,0.8493719,0.7108753,0.5205108,0.88098466,0.80543655,0.5150677,0.87973475,0.6316522,0.59838593,0.8805594,0.8180611,0.5884666,0.8766714,0.70150137,0.6252409,0.76314443,0.7651347,0.58485657,0.7362394,0.76247764,0.6601886,0.5360487,0.911677,0.59780455,0.51826483,0.70058924,0.6840278,0.3427688,0.8852665,0.5944994,0.35695,0.76885945,0.4171276,0.4167751,0.6864685,0.4003286,0.42249992,0.75573546,0.3299966,0.08891854,0.8446292,0.31390998,0.123136,0.586151,0.64015096,0.13466373,0.82937247,0.5939036,0.15014829,0.59407043,Bridge
0.3791237,0.03338281,0.6681179,0.3896192,0.04187724,0.8067674,0.39209536,0.03697734,0.73817754,0.39657685,0.09983063,0.8208025,0.40151966,0.09222735,0.7234936,0.33829913,0.21081829,0.6010787,0.3344849,0.1886974,0.70179933,0.5211703,0.2565754,0.75986254,0.53086936,0.2154241,0.7763717,0.6926018,0.25687402,0.28812724,0.70736206,0.21730883,0.73640084,0.32804707,0.55416995,0.87305635,0.32628798,0.54784936,0.91085666,0.38725144,0.9059349,0.81535006,0.3862996,0.91911304,0.8825395,0.6769964,0.8580898,0.694993,0.69436735,0.8627467,0.6907494,Bridge
0.5590561,0.8285971,0.5568178,0.5791893,0.859401,0.6686448,0.57460624,0.8573739,0.5342249,0.65908074,0.861547,0.74838316,0.6522364,0.862985,0.65237755,0.6777526,0.72137487,0.888283,0.6477911,0.72033715,0.72119915,0.6900414,0.47812143,0.8846176,0.65122867,0.47178638,0.78746426,0.6844584,0.29901153,0.8928076,0.65633786,0.30924183,0.5631528,0.3865408,0.5445222,0.82281893,0.3790095,0.53795344,0.7872888,0.3334917,0.16635594,0.90255785,0.33315164,0.17456488,0.79306704,0.66920096,0.1887849,0.43053013,0.6256855,0.18277767,0.66208094,Bridge
0.51717776,0.88716143,0.67442787,0.540548,0.91247976,0.78570473,0.5360475,0.9118846,0.78252345,0.61273444,0.90507764,0.6967183,0.60556644,0.9047923,0.6230403,0.6324286,0.7856968,0.88167757,0.58941174,0.76939934,0.76607865,0.6652682,0.55662555,0.93113667,0.621462,0.5663136,0.5396571,0.6534454,0.37978667,0.7308657,0.6061154,0.40812042,0.5305881,0.4756699,0.4382568,0.5947996,0.45328414,0.45052093,0.8357506,0.31608826,0.13885635,0.8382471,0.31071907,0.19264893,0.6554092,0.61399096,0.15894051,0.83537555,0.59064156,0.19078109,0.6185323,Bridge
0.5158761,0.1657996,0.7677829,0.5327841,0.13741139,0.6387849,0.5363882,0.13504112,0.8191962,0.60211957,0.13919039,0.6107537,0.61626244,0.13860321,0.71467894,0.61004984,0.2922896,0.8728504,0.6315453,0.28497618,0.7954345,0.6290818,0.5186836,0.6137131,0.646762,0.51547295,0.7194219,0.63003945,0.69742644,0.36001593,0.6576545,0.7164768,0.5463939,0.3790558,0.56568587,0.6431995,0.39479396,0.57883674,0.8361307,0.3129588,0.933062,0.59061104,0.32473207,0.95048636,0.88151175,0.6249579,0.8873162,0.7908034,0.6364766,0.8831455,0.7553712,Bridge
0.56565475,0.85550326,0.569963,0.5825644,0.8886866,0.68752843,0.57653874,0.88724256,0.6887029,0.6575552,0.89543885,0.8009346,0.65065485,0.89158195,0.7065734,0.67475253,0.7569885,0.87243676,0.6556701,0.7614857,0.59074336,0.68099785,0.51605296,0.69172686,0.6659248,0.51592606,0.73987824,0.68382156,0.33716235,0.5047884,0.67605186,0.34823513,0.5938774,0.38097206,0.49746415,0.70098287,0.38082844,0.5116136,0.78176725,0.327666,0.19581944,0.8794651,0.33193812,0.2006433,0.82947105,0.65769416,0.15270245,0.80902374,0.6512692,0.15368272,0.52588534,Bridge
0.51242405,0.3480527,0.6032106,0.52349555,0.3341486,0.6800599,0.52945757,0.33440205,0.53063506,0.57071465,0.34489903,0.65010864,0.5766404,0.33847094,0.44481274,0.5673797,0.39934278,0.81175894,0.5965333,0.40714642,0.6896709,0.5586089,0.2735353,0.6165488,0.58791715,0.24887356,0.27724567,0.5799955,0.14718114,0.38228002,0.62412256,0.11726426,0.4609802,0.4790658,0.6719962,0.68649256,0.49648964,0.68387437,0.6737934,0.35627002,0.86494493,0.6890012,0.35610065,0.89521813,0.7908979,0.573604,0.8784927,0.8179958,0.5983719,0.9012218,0.8296163,Bridge
0.5432158,0.8336464,0.6058732,0.5607919,0.86073923,0.67153084,0.5570921,0.86106616,0.80603427,0.63763887,0.8640419,0.8541561,0.63324493,0.8650071,0.84662086,0.6603847,0.7141284,0.73642623,0.6453579,0.72774285,0.60590583,0.66394556,0.47795013,0.6860969,0.65192044,0.4771074,0.57142097,0.63478583,0.29346392,0.7030586,0.63049364,0.30074158,0.57790744,0.37267637,0.5458872,0.74009776,0.36778352,0.55482554,0.6197389,0.3013804,0.17719685,0.69242126,0.29726222,0.18771437,0.845416,0.6290214,0.17920808,0.5976523,0.6192264,0.17289676,0.6086414,Bridge
0.51961434,0.14377396,0.71966654,0.53721106,0.11880525,0.78519464,0.5412863,0.11588477,0.8426448,0.6080954,0.12249968,0.5503344,0.61913544,0.12273095,0.7301254,0.61582166,0.26418334,0.87775284,0.65177125,0.25549352,0.8572872,0.6287664,0.47072524,0.756686,0.64941657,0.47025245,0.6303194,0.63575214,0.62280643,0.4587729,0.6549157,0.62876487,0.69641346,0.3798965,0.52554804,0.83458626,0.39828593,0.53906214,0.86643595,0.31153893,0.8425377,0.7182724,0.31566638,0.8689999,0.8058997,0.61323714,0.8208615,0.7129387,0.6356561,0.85798466,0.91450614,Bridge
0.5183115,0.8737834,0.73588336,0.53639454,0.9054549,0.77560014,0.5334059,0.901838,0.6336881,0.6094285,0.9010122,0.75849146,0.6017979,0.8967518,0.74149513,0.6462997,0.80035156,0.69482255,0.60073316,0.77094924,0.76712507,0.674461,0.5598715,0.64906764,0.61568815,0.5466112,0.80993164,0.7058658,0.37869522,0.87221724,0.60913706,0.37333477,0.85204154,0.46464807,0.48650748,0.7452377,0.44214872,0.48822293,0.898599,0.31602916,0.1648252,0.8632809,0.29557398,0.16115662,0.8786748,0.6517859,0.15827315,0.8400395,0.5971745,0.1421269,0.85402155,Bridge
0.53941476,0.16409801,0.7915156,0.54790586,0.13545716,0.54405653,0.5595394,0.13145915,0.83314085,0.6102113,0.12919976,0.73521316,0.6359608,0.12881239,0.85990226,0.59718406,0.26463884,0.70511144,0.6571332,0.24391507,0.7925855,0.61652315,0.50687355,0.7229872,0.65937454,0.5018587,0.9189776,0.63362706,0.6850091,0.64778084,0.66599095,0.6968857,0.736316,0.39888665,0.50153244,0.76910156,0.43013301,0.51494247,0.71544015,0.30647868,0.8252564,0.7780525,0.30397183,0.8480091,0.9436223,0.6177588,0.81930274,0.77713513,0.6407514,0.8338249,0.86471665,Bridge
0.51550806,0.917682,0.64564437,0.53300065,0.95200765,0.69662994,0.52937603,0.950056,0.76275617,0.60974497,0.9538829,0.7153936,0.59759784,0.9519173,0.6336622,0.6288988,0.8367636,0.7108657,0.58696425,0.8132054,0.727735,0.6554444,0.6118883,0.70297456,0.620785,0.60399574,0.45183307,0.6804853,0.44332725,0.7241002,0.63886684,0.44637167,0.5285553,0.43191528,0.44498953,0.7806953,0.4206463,0.4576504,0.8761396,0.31937367,0.12220535,0.80690175,0.31183866,0.14341822,0.76039517,0.6471494,0.16601048,0.7188757,0.62165964,0.19777043,0.730202,Bridge
0.5426783,0.20551611,0.6386287,0.55861485,0.17572951,0.73951906,0.5631799,0.17708738,0.60330313,0.63904727,0.18332313,0.6278651,0.64526796,0.18468635,0.6487506,0.64532024,0.3239122,0.6451905,0.66216654,0.33398595,0.7029211,0.65683645,0.5708101,0.5772833,0.675063,0.5814398,0.78314,0.64947814,0.73703074,0.4166212,0.6772895,0.75267947,0.36284292,0.37242272,0.5682996,0.7692111,0.38674113,0.6023241,0.5924997,0.3225626,0.8578125,0.61190367,0.3189394,0.9577246,0.82445866,0.63937193,0.7651269,0.53638804,0.6583465,0.8505894,0.82163477,Bridge
0.51015794,0.149301,0.8002525,0.52516365,0.11859206,0.81101364,0.53112286,0.11742374,0.69193333,0.6113389,0.12092521,0.81012267,0.62094766,0.1198853,0.83977205,0.6216276,0.26954073,0.56574273,0.64854246,0.2771784,0.7405031,0.63750505,0.5395611,0.61122537,0.6539293,0.55256915,0.88352484,0.63355047,0.72285736,0.48418525,0.65961826,0.73805445,0.5305175,0.32316312,0.54827166,0.7341555,0.32422385,0.5661123,0.7444022,0.28707308,0.8497941,0.63116187,0.28365317,0.9539651,0.83415306,0.62711036,0.77004415,0.47580382,0.6420688,0.83798766,0.8897557,Bridge
0.52400917,0.85646766,0.7636847,0.54400474,0.89707273,0.77016276,0.5307455,0.88316196,0.7772485,0.62458426,0.9073573,0.6747029,0.5922421,0.89324975,0.805344,0.6789913,0.8035386,0.7212399,0.60279346,0.7563985,0.4625252,0.70936024,0.5526834,0.9157281,0.59323364,0.5384232,0.7082033,0.7178874,0.34758407,0.91302186,0.57711685,0.36894885,0.7543191,0.4037512,0.50558245,0.63926506,0.33521816,0.5075395,0.758619,0.30695936,0.11293846,0.7151334,0.25119328,0.18678339,0.55946445,0.6725388,0.13643508,0.82359433,0.5682145,0.18188253,0.76899564,Bridge
0.60171336,0.16416079,0.7865472,0.58347195,0.13385497,0.8970739,0.6373688,0.13501081,0.7925385,0.5779152,0.12653442,0.44856828,0.69305503,0.14304918,0.75499994,0.5886221,0.21802008,0.5878539,0.6621424,0.26707482,0.81011254,0.62328905,0.47358686,0.34257534,0.68325067,0.49785006,0.8062446,0.6027779,0.5701263,0.17875437,0.6594096,0.67060596,0.76215965,0.38996395,0.55288583,0.815861,0.4501806,0.5791775,0.84286934,0.30017734,0.75468904,0.6804885,0.31926706,0.85934675,0.8028723,0.59700686,0.7943544,0.8285042,0.62773603,0.89122623,0.9428493,Bridge
0.5462108,0.8272768,0.5517161,0.56744266,0.85670465,0.70054793,0.559129,0.85728467,0.48803538,0.65395135,0.8508285,0.8147952,0.63737774,0.8575548,0.70723075,0.68118674,0.7354785,0.82941705,0.63602805,0.73443407,0.68125635,0.70757455,0.47493374,0.8640471,0.6581707,0.49494702,0.54979765,0.714537,0.25766903,0.5431587,0.6376268,0.33095998,0.5681252,0.43673006,0.41611457,0.7448957,0.41028818,0.42817536,0.8846191,0.32348934,0.057408,0.84985113,0.30439994,0.15403455,0.76592773,0.6695614,0.1574179,0.6757547,0.63255996,0.21241386,0.56563973,Bridge
0.53074956,0.8484386,0.70426375,0.5474846,0.8779452,0.71813375,0.54374313,0.87757593,0.5776903,0.6194262,0.87954545,0.8688506,0.6135234,0.87949646,0.8031264,0.63619286,0.74771035,0.77603924,0.61760724,0.74089026,0.7931811,0.6558978,0.53150725,0.8534278,0.63671887,0.5320903,0.5782951,0.64817214,0.37604135,0.6709021,0.6365041,0.37833905,0.54231,0.44419277,0.46799675,0.6093268,0.43893906,0.47543192,0.74456334,0.33799297,0.16441044,0.7736917,0.3395343,0.1741493,0.7129646,0.6496601,0.17026688,0.6996447,0.631388,0.17805949,0.70704734,Bridge
0.5217193,0.85324657,0.81783086,0.54164517,0.8850065,0.8413935,0.5385046,0.88432777,0.83450484,0.6143163,0.8788222,0.8590526,0.6102416,0.8783512,0.7941017,0.65961313,0.7508381,0.6398981,0.6216268,0.7298135,0.4054303,0.6686543,0.49042946,0.6136253,0.62299925,0.49615484,0.6714179,0.7003359,0.27688304,0.40299618,0.6288729,0.32655114,0.45664003,0.39294,0.4826385,0.55310404,0.37472486,0.5057958,0.8408436,0.30098644,0.12870343,0.9112414,0.3033345,0.19962963,0.42419308,0.6471655,0.15864715,0.6779705,0.61757535,0.2138347,0.709159,Bridge
0.52359575,0.7919623,0.7437916,0.5471397,0.81844527,0.73553336,0.5354113,0.81845576,0.7312073,0.62362057,0.80477804,0.7534878,0.59518564,0.8081095,0.6575044,0.6507485,0.67821807,0.5330667,0.5739847,0.666993,0.5442571,0.62919,0.4656557,0.24826454,0.5692395,0.4723885,0.32569766,0.62883514,0.29647434,0.43594405,0.58000314,0.3070363,0.52591425,0.4107986,0.41982046,0.6994049,0.37474763,0.4345835,0.69697493,0.35469717,0.10296798,0.7110117,0.30405027,0.14235361,0.61717415,0.62511647,0.15755773,0.852125,0.5657014,0.19999354,0.61219007,Bridge
0.5186937,0.12099314,0.77991706,0.5373195,0.0985263,0.81462073,0.53866297,0.09765498,0.8375722,0.60087436,0.1095324,0.7503196,0.60975975,0.11036639,0.66941607,0.5924092,0.22503571,0.75941783,0.6241896,0.21505101,0.7720051,0.62479305,0.42354476,0.50814337,0.65513897,0.42074823,0.8301209,0.6270062,0.5828857,0.45104963,0.65429646,0.59006584,0.6987687,0.4406253,0.5342451,0.79756534,0.45788708,0.54438883,0.8494708,0.3190546,0.8367414,0.6088105,0.31868824,0.8538864,0.84769684,0.61253726,0.80551875,0.82126117,0.6324115,0.8281607,0.8941839,Bridge
0.58335596,0.9153638,0.76095945,0.60201615,0.93670446,0.6443484,0.5989327,0.9338059,0.5777977,0.6567431,0.9266903,0.75966614,0.64860344,0.9274831,0.7082843,0.6789586,0.84867066,0.6417995,0.62983215,0.8241714,0.68685144,0.71209633,0.6627681,0.91758484,0.65835375,0.6512424,0.65352833,0.72852916,0.5139618,0.85398304,0.6654785,0.51953685,0.6743579,0.5237529,0.56780887,0.60575235,0.5115354,0.56759745,0.87015873,0.43202317,0.29830652,0.8442547,0.42272198,0.31507415,0.77545667,0.68420285,0.22966783,0.70168996,0.6526878,0.26192158,0.66461813,Bridge
0.5144553,0.153359,0.67729396,0.53346545,0.12732273,0.60332197,0.5407413,0.12042163,0.8222882,0.6029676,0.13185753,0.73536974,0.62347555,0.12683992,0.82264984,0.5838887,0.30959904,0.7796991,0.65415555,0.27982143,0.82419264,0.59572995,0.5402623,0.59329647,0.682402,0.5321359,0.9205064,0.6013644,0.7025945,0.7943417,0.6774618,0.7360319,0.7274377,0.402528,0.59207124,0.737774,0.44409803,0.6116389,0.7626529,0.27868837,0.93837994,0.497668,0.28315932,0.97856796,0.87408066,0.5708258,0.89493597,0.7921295,0.67462736,0.9688889,0.77885836,Bridge
0.51617557,0.11582126,0.6740036,0.534126,0.09476256,0.5821393,0.53984755,0.09044626,0.7076741,0.59333515,0.1022739,0.68334883,0.6091575,0.10163374,0.76981103,0.5712087,0.22211894,0.44514954,0.63255095,0.20523442,0.62612,0.5893533,0.41680238,0.5357937,0.6541502,0.41767165,0.6727037,0.56370175,0.5853043,0.5393717,0.6840572,0.5949228,0.7154468,0.43977645,0.5452847,0.81303966,0.49261472,0.5655435,0.81926465,0.28925064,0.81345475,0.6579907,0.2952954,0.84684634,0.9365412,0.5749349,0.81601053,0.6906768,0.6198974,0.85777223,0.928137,Bridge
0.5169318,0.19519435,0.62227243,0.5300325,0.17530888,0.51096535,0.5312723,0.17473578,0.61212695,0.57985765,0.18400234,0.72379756,0.5855688,0.1825639,0.76815593,0.5765243,0.2680532,0.73300254,0.5943271,0.2689941,0.7242733,0.5918532,0.4203307,0.5838085,0.604446,0.42234114,0.8183282,0.597962,0.53837687,0.709462,0.60692906,0.53797793,0.42089945,0.42391837,0.48689032,0.6878726,0.4443853,0.49883598,0.50735074,0.3734548,0.6872506,0.78486276,0.37417796,0.7097201,0.83657897,0.5865788,0.68743265,0.6758906,0.5923955,0.7046787,0.83464664,Bridge
0.5004642,0.83283496,0.706049,0.516667,0.86150026,0.7284287,0.5153853,0.8595667,0.651325,0.5861137,0.8598944,0.80715096,0.5785617,0.85960996,0.6235012,0.6094538,0.76259804,0.75900245,0.5699232,0.7364776,0.70655215,0.645268,0.5506695,0.83091605,0.5950257,0.5454088,0.56741226,0.661513,0.3767254,0.80673146,0.5917359,0.3786415,0.5975777,0.42594853,0.44574922,0.6017895,0.4104156,0.45219544,0.87642497,0.3421887,0.14170712,0.76792574,0.32109904,0.18200889,0.68737,0.62994874,0.18698364,0.6890821,0.59500235,0.20231698,0.39332452,Bridge
0.6109503,0.8113241,0.7030601,0.62592137,0.8313816,0.7690769,0.6226538,0.8331833,0.67717165,0.69732106,0.8295079,0.8302908,0.6923167,0.83181727,0.8368577,0.72410786,0.7129688,0.66675025,0.7088154,0.7234082,0.7955361,0.72372204,0.49476862,0.73181486,0.71991307,0.49753648,0.6742935,0.6968551,0.3231258,0.6202085,0.6879863,0.33172855,0.7214844,0.4550038,0.53690374,0.80357075,0.44433534,0.54750526,0.7633355,0.38996667,0.21859927,0.81887585,0.38709888,0.2312071,0.84387064,0.6973972,0.22646724,0.7101874,0.6793985,0.22414644,0.7774099,Bridge
0.5364142,0.20014116,0.7783115,0.54848844,0.17849663,0.7642069,0.5532595,0.1749369,0.85211813,0.6032136,0.17951289,0.8107055,0.61874217,0.17868248,0.87633103,0.58875716,0.28790963,0.78415775,0.63805765,0.26422554,0.7496169,0.5897743,0.4666174,0.22186217,0.6676745,0.42985684,0.6883592,0.54568124,0.5335328,0.23716532,0.556631,0.5248767,0.7134614,0.43894392,0.53006375,0.8395823,0.4863538,0.5288806,0.63663346,0.34307787,0.78637075,0.8366884,0.3605381,0.7955758,0.86972994,0.59121007,0.7490475,0.5590154,0.62259156,0.74590087,0.8621391,Bridge
0.50092506,0.13019945,0.6810996,0.5164188,0.10419463,0.690597,0.51967067,0.10084148,0.8606856,0.58182937,0.11047892,0.73977554,0.5948667,0.10999791,0.6863513,0.5814356,0.22307232,0.7329962,0.6161532,0.20471486,0.75153846,0.6056715,0.4268067,0.5561435,0.65704197,0.4172613,0.85747343,0.6070668,0.5778168,0.6073149,0.6512516,0.5916703,0.61368126,0.44289884,0.5317304,0.5818114,0.46115413,0.53732085,0.75485426,0.3357848,0.81119204,0.8669886,0.33180422,0.8336357,0.8607338,0.6042914,0.8280236,0.657805,0.61788696,0.83618426,0.79304504,Bridge
0.5538537,0.8687628,0.7833629,0.57452464,0.9002691,0.8024794,0.57004195,0.9004959,0.8570132,0.64748216,0.8949681,0.8585017,0.6406768,0.89638716,0.75703853,0.67389876,0.7482147,0.79085404,0.65761113,0.7539681,0.56633264,0.68576074,0.51042235,0.6831844,0.6772932,0.49778685,0.6866059,0.6882201,0.3161693,0.58756006,0.68000346,0.3171543,0.42249927,0.3755793,0.5130947,0.8008718,0.37440264,0.52658945,0.8716387,0.30928335,0.15932795,0.7877341,0.31260344,0.16128467,0.6854238,0.6612862,0.1480119,0.6255077,0.64831984,0.14193682,0.53921956,Bridge
0.48934102,0.8208844,0.7400251,0.5035242,0.8406083,0.6114744,0.5015968,0.84170496,0.59400594,0.56180215,0.8362428,0.65705574,0.5612922,0.8384878,0.7856104,0.5784445,0.72863054,0.70036924,0.55893075,0.7381079,0.6016972,0.59253037,0.551498,0.767957,0.5694948,0.5597848,0.50468117,0.58908266,0.40813306,0.649487,0.5781464,0.4216786,0.4173352,0.40689033,0.5094828,0.7454077,0.3909569,0.52011186,0.7719787,0.3405065,0.25359434,0.7885705,0.33405864,0.26068795,0.7817434,0.57752216,0.1861588,0.7996133,0.57089895,0.1936244,0.46222734,Bridge
0.50241995,0.12907565,0.6727316,0.51732856,0.09938028,0.70312357,0.5219862,0.09423269,0.7896428,0.5928673,0.09512623,0.62314504,0.6089231,0.09616002,0.78449434,0.5872246,0.25010034,0.5362746,0.6459903,0.21168973,0.68810314,0.6178656,0.47670424,0.71808344,0.6680308,0.47148398,0.77986544,0.62405026,0.6479313,0.51964176,0.66496074,0.6645626,0.85293555,0.37423715,0.5158314,0.8127635,0.4079212,0.5269962,0.78234655,0.3004071,0.8620307,0.8441385,0.3031717,0.91389465,0.856556,0.6182257,0.7752618,0.8205382,0.6549282,0.83580935,0.72069734,Bridge
0.53061473,0.83962715,0.7048834,0.5494859,0.8664206,0.76085925,0.54625845,0.8663213,0.6772206,0.61959124,0.8629934,0.76213086,0.61270255,0.86729187,0.5991004,0.63088936,0.73128796,0.8025937,0.6193418,0.73635346,0.80738634,0.6581446,0.5267181,0.73401624,0.6394333,0.53278905,0.61545783,0.6600417,0.36762652,0.66899836,0.64821744,0.37577683,0.61410224,0.43907553,0.49545708,0.75180614,0.42016086,0.5076681,0.75612473,0.36102694,0.17440291,0.79438114,0.3601124,0.19896641,0.45821753,0.63686144,0.10963212,0.7181676,0.6166605,0.11894058,0.3707851,Bridge
0.5484437,0.8275844,0.7501523,0.567713,0.8595329,0.7486751,0.5606031,0.8561002,0.5910658,0.64150083,0.85934025,0.7327339,0.6272458,0.8588637,0.5976566,0.66449404,0.73418385,0.77459806,0.6306564,0.7193922,0.78512096,0.6524492,0.4955225,0.7358015,0.62985134,0.49706405,0.5837663,0.6560468,0.3159243,0.6137065,0.629611,0.3158606,0.7508676,0.4332887,0.48718026,0.53536946,0.4086599,0.4946189,0.8048865,0.35692978,0.12083743,0.7757029,0.3301253,0.13132153,0.56233364,0.659899,0.17673846,0.64067626,0.62172943,0.17755781,0.7052753,Bridge
0.55491745,0.85263056,0.7968299,0.57966685,0.8907856,0.7557999,0.57403517,0.8888293,0.56294245,0.65642667,0.8943522,0.813984,0.6464219,0.8936234,0.74494433,0.68970394,0.7611466,0.7984731,0.6624564,0.74265987,0.6489769,0.69339854,0.50066483,0.7418884,0.6704252,0.49377418,0.73280823,0.69463676,0.30410832,0.8029608,0.6721589,0.3107131,0.72258395,0.41861522,0.45137286,0.71128637,0.409818,0.46853462,0.7730927,0.32084548,0.08004116,0.8831778,0.31572512,0.10131167,0.8499949,0.66949314,0.16632633,0.6654022,0.6484502,0.17397782,0.68965167,Bridge
